id,savetime,filename,stationid,forecast_fromtime,forecastvaluetime,forecastvalue,actualvaluetime,actualvalue,runningcapacity
1177,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 03:00:00,21.65,2024-11-26 16:45:13,-0.703287,96
409,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 03:00:00,40.37,2024-11-26 16:45:13,-0.703287,96
793,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 03:00:00,55.45,2024-11-26 16:45:13,-0.703287,96
1369,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 03:00:00,45.35,2024-11-26 16:45:13,-0.703287,96
601,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 03:00:00,46.67,2024-11-26 16:45:13,-0.703287,96
1561,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 03:00:00,15.61,2024-11-26 16:45:13,-0.703287,96
25,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 03:00:00,33.95,2024-11-26 16:45:13,-0.703287,96
985,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 03:00:00,50.32,2024-11-26 16:45:13,-0.703287,96
217,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 03:00:00,32.14,2024-11-26 16:45:13,-0.703287,96
1563,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 03:15:00,15.66,2024-11-26 16:45:13,-0.703287,96
27,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 03:15:00,35.35,2024-11-26 16:45:13,-0.703287,96
795,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 03:15:00,56.24,2024-11-26 16:45:13,-0.703287,96
219,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 03:15:00,33.07,2024-11-26 16:45:13,-0.703287,96
987,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 03:15:00,49.3,2024-11-26 16:45:13,-0.703287,96
1371,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 03:15:00,42.88,2024-11-26 16:45:13,-0.703287,96
411,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 03:15:00,40.79,2024-11-26 16:45:13,-0.703287,96
603,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 03:15:00,47.52,2024-11-26 16:45:13,-0.703287,96
1179,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 03:15:00,20.13,2024-11-26 16:45:13,-0.703287,96
221,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 03:30:00,34.17,2024-11-26 16:45:13,-0.703287,96
797,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 03:30:00,56.96,2024-11-26 16:45:13,-0.703287,96
605,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 03:30:00,48.39,2024-11-26 16:45:13,-0.703287,96
1565,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 03:30:00,15.7,2024-11-26 16:45:13,-0.703287,96
989,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 03:30:00,48.08,2024-11-26 16:45:13,-0.703287,96
29,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 03:30:00,36.89,2024-11-26 16:45:13,-0.703287,96
413,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 03:30:00,41.25,2024-11-26 16:45:13,-0.703287,96
1181,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 03:30:00,18.55,2024-11-26 16:45:13,-0.703287,96
1373,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 03:30:00,40.23,2024-11-26 16:45:13,-0.703287,96
1183,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 03:45:00,17.13,2024-11-26 16:45:13,-0.703287,96
991,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 03:45:00,46.9,2024-11-26 16:45:13,-0.703287,96
415,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 03:45:00,41.7,2024-11-26 16:45:13,-0.703287,96
1375,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 03:45:00,37.75,2024-11-26 16:45:13,-0.703287,96
607,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 03:45:00,49.29,2024-11-26 16:45:13,-0.703287,96
1567,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 03:45:00,15.74,2024-11-26 16:45:13,-0.703287,96
223,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 03:45:00,35.33,2024-11-26 16:45:13,-0.703287,96
31,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 03:45:00,38.43,2024-11-26 16:45:13,-0.703287,96
799,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 03:45:00,57.7,2024-11-26 16:45:13,-0.703287,96
1569,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 04:00:00,15.77,2024-11-26 16:45:13,-0.703287,96
225,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 04:00:00,36.55,2024-11-26 16:45:13,-0.703287,96
1377,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 04:00:00,35.43,2024-11-26 16:45:13,-0.703287,96
993,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 04:00:00,45.72,2024-11-26 16:45:13,-0.703287,96
33,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 04:00:00,39.88,2024-11-26 16:45:13,-0.703287,96
609,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 04:00:00,50.21,2024-11-26 16:45:13,-0.703287,96
1185,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 04:00:00,15.84,2024-11-26 16:45:13,-0.703287,96
417,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 04:00:00,42.16,2024-11-26 16:45:13,-0.703287,96
801,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 04:00:00,58.42,2024-11-26 16:45:13,-0.703287,96
611,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 04:15:00,51.15,2024-11-26 16:45:13,-0.703287,96
35,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 04:15:00,41.19,2024-11-26 16:45:13,-0.703287,96
1187,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 04:15:00,14.69,2024-11-26 16:45:13,-0.703287,96
995,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 04:15:00,44.67,2024-11-26 16:45:13,-0.703287,96
803,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 04:15:00,59.19,2024-11-26 16:45:13,-0.703287,96
227,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 04:15:00,37.79,2024-11-26 16:45:13,-0.703287,96
1571,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 04:15:00,15.8,2024-11-26 16:45:13,-0.703287,96
1379,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 04:15:00,33.2,2024-11-26 16:45:13,-0.703287,96
419,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 04:15:00,42.66,2024-11-26 16:45:13,-0.703287,96
1381,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 04:30:00,31.1,2024-11-26 16:45:13,-0.703287,96
805,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 04:30:00,59.97,2024-11-26 16:45:13,-0.703287,96
997,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 04:30:00,43.64,2024-11-26 16:45:13,-0.703287,96
229,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 04:30:00,39.04,2024-11-26 16:45:13,-0.703287,96
613,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 04:30:00,52.18,2024-11-26 16:45:13,-0.703287,96
1189,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 04:30:00,13.63,2024-11-26 16:45:13,-0.703287,96
421,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 04:30:00,43.21,2024-11-26 16:45:13,-0.703287,96
1573,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 04:30:00,15.82,2024-11-26 16:45:13,-0.703287,96
37,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 04:30:00,42.4,2024-11-26 16:45:13,-0.703287,96
39,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 04:45:00,43.52,2024-11-26 16:45:13,-0.703287,96
1191,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 04:45:00,12.69,2024-11-26 16:45:13,-0.703287,96
1383,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 04:45:00,29.11,2024-11-26 16:45:13,-0.703287,96
807,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 04:45:00,60.77,2024-11-26 16:45:13,-0.703287,96
423,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 04:45:00,43.85,2024-11-26 16:45:13,-0.703287,96
999,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 04:45:00,42.66,2024-11-26 16:45:13,-0.703287,96
615,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 04:45:00,53.25,2024-11-26 16:45:13,-0.703287,96
1575,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 04:45:00,15.83,2024-11-26 16:45:13,-0.703287,96
231,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 04:45:00,40.33,2024-11-26 16:45:13,-0.703287,96
1577,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 05:00:00,15.85,2024-11-26 16:45:13,-0.703287,96
1385,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 05:00:00,27.24,2024-11-26 16:45:13,-0.703287,96
809,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 05:00:00,61.57,2024-11-26 16:45:13,-0.703287,96
425,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 05:00:00,44.55,2024-11-26 16:45:13,-0.703287,96
617,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 05:00:00,54.41,2024-11-26 16:45:13,-0.703287,96
1001,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 05:00:00,41.7,2024-11-26 16:45:13,-0.703287,96
41,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 05:00:00,44.51,2024-11-26 16:45:13,-0.703287,96
233,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 05:00:00,41.68,2024-11-26 16:45:13,-0.703287,96
1193,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 05:00:00,11.85,2024-11-26 16:45:13,-0.703287,96
235,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 05:15:00,43.02,2024-11-26 16:45:13,-0.703287,96
1579,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 05:15:00,15.86,2024-11-26 16:45:13,-0.703287,96
619,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 05:15:00,55.64,2024-11-26 16:45:13,-0.703287,96
1195,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 05:15:00,11.12,2024-11-26 16:45:13,-0.703287,96
427,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 05:15:00,45.3,2024-11-26 16:45:13,-0.703287,96
811,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 05:15:00,62.34,2024-11-26 16:45:13,-0.703287,96
1387,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 05:15:00,25.5,2024-11-26 16:45:13,-0.703287,96
1003,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 05:15:00,40.76,2024-11-26 16:45:13,-0.703287,96
43,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 05:15:00,45.35,2024-11-26 16:45:13,-0.703287,96
1197,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 05:30:00,10.48,2024-11-26 16:45:13,-0.703287,96
813,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 05:30:00,63.11,2024-11-26 16:45:13,-0.703287,96
621,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 05:30:00,56.91,2024-11-26 16:45:13,-0.703287,96
429,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 05:30:00,46.11,2024-11-26 16:45:13,-0.703287,96
237,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 05:30:00,44.35,2024-11-26 16:45:13,-0.703287,96
1389,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 05:30:00,23.87,2024-11-26 16:45:13,-0.703287,96
1581,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 05:30:00,15.87,2024-11-26 16:45:13,-0.703287,96
45,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 05:30:00,46.08,2024-11-26 16:45:13,-0.703287,96
1005,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 05:30:00,39.84,2024-11-26 16:45:13,-0.703287,96
815,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 05:45:00,63.88,2024-11-26 16:45:13,-0.703287,96
239,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 05:45:00,45.63,2024-11-26 16:45:13,-0.703287,96
1391,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 05:45:00,22.35,2024-11-26 16:45:13,-0.703287,96
623,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 05:45:00,58.23,2024-11-26 16:45:13,-0.703287,96
431,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 05:45:00,46.98,2024-11-26 16:45:13,-0.703287,96
1583,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 05:45:00,15.88,2024-11-26 16:45:13,-0.703287,96
1199,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 05:45:00,9.93,2024-11-26 16:45:13,-0.703287,96
47,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 05:45:00,46.71,2024-11-26 16:45:13,-0.703287,96
1007,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 05:45:00,38.94,2024-11-26 16:45:13,-0.703287,96
433,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 06:00:00,47.85,2024-11-26 16:45:13,-0.703287,96
1201,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 06:00:00,9.48,2024-11-26 16:45:13,-0.703287,96
817,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 06:00:00,64.59,2024-11-26 16:45:13,-0.703287,96
1393,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 06:00:00,20.96,2024-11-26 16:45:13,-0.703287,96
49,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 06:00:00,47.17,2024-11-26 16:45:13,-0.703287,96
1585,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 06:00:00,15.88,2024-11-26 16:45:13,-0.703287,96
625,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 06:00:00,59.52,2024-11-26 16:45:13,-0.703287,96
241,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 06:00:00,46.76,2024-11-26 16:45:13,-0.703287,96
1009,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 06:00:00,38.04,2024-11-26 16:45:13,-0.703287,96
435,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 06:15:00,48.72,2024-11-26 16:45:13,-0.703287,96
1203,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 06:15:00,9.1,2024-11-26 16:45:13,-0.703287,96
819,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 06:15:00,65.29,2024-11-26 16:45:13,-0.703287,96
627,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 06:15:00,60.83,2024-11-26 16:45:13,-0.703287,96
1587,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 06:15:00,15.89,2024-11-26 16:45:13,-0.703287,96
1395,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 06:15:00,19.68,2024-11-26 16:45:13,-0.703287,96
243,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 06:15:00,47.76,2024-11-26 16:45:13,-0.703287,96
1011,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 06:15:00,37.16,2024-11-26 16:45:13,-0.703287,96
51,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 06:15:00,47.56,2024-11-26 16:45:13,-0.703287,96
629,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 06:30:00,62.19,2024-11-26 16:45:13,-0.703287,96
437,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 06:30:00,49.56,2024-11-26 16:45:13,-0.703287,96
821,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 06:30:00,65.95,2024-11-26 16:45:13,-0.703287,96
1397,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 06:30:00,18.49,2024-11-26 16:45:13,-0.703287,96
53,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 06:30:00,47.77,2024-11-26 16:45:13,-0.703287,96
1013,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 06:30:00,36.3,2024-11-26 16:45:13,-0.703287,96
1205,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 06:30:00,8.77,2024-11-26 16:45:13,-0.703287,96
245,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 06:30:00,48.64,2024-11-26 16:45:13,-0.703287,96
1589,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 06:30:00,15.95,2024-11-26 16:45:13,-0.703287,96
439,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 06:45:00,50.34,2024-11-26 16:45:13,-0.703287,96
55,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 06:45:00,47.92,2024-11-26 16:45:13,-0.703287,96
247,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 06:45:00,49.41,2024-11-26 16:45:13,-0.703287,96
1399,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 06:45:00,17.35,2024-11-26 16:45:13,-0.703287,96
631,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 06:45:00,63.49,2024-11-26 16:45:13,-0.703287,96
1207,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 06:45:00,8.48,2024-11-26 16:45:13,-0.703287,96
1015,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 06:45:00,35.48,2024-11-26 16:45:13,-0.703287,96
823,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 06:45:00,66.57,2024-11-26 16:45:13,-0.703287,96
1591,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 06:45:00,16.01,2024-11-26 16:45:13,-0.703287,96
633,2024-11-25 06:33:05,DPDFDC_DQ_20241126_0000.WPD,41,2024-11-26 00:00:00,2024-11-29 07:00:00,64.53,2024-11-26 16:45:13,-0.703287,96
825,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 07:00:00,66.99,2024-11-26 16:45:13,-0.703287,96
57,2024-11-28 06:33:03,DPDFDC_DQ_20241129_0000.WPD,41,2024-11-29 00:00:00,2024-11-29 07:00:00,47.9,2024-11-26 16:45:13,-0.703287,96
441,2024-11-26 06:33:05,DPDFDC_DQ_20241127_0000.WPD,41,2024-11-27 00:00:00,2024-11-29 07:00:00,50.86,2024-11-26 16:45:13,-0.703287,96
1017,2024-11-23 06:33:11,DPDFDC_DQ_20241124_0000.WPD,41,2024-11-24 00:00:00,2024-11-29 07:00:00,34.58,2024-11-26 16:45:13,-0.703287,96
1401,2024-11-21 06:33:14,DPDFDC_DQ_20241122_0000.WPD,41,2024-11-22 00:00:00,2024-11-29 07:00:00,16.27,2024-11-26 16:45:13,-0.703287,96
249,2024-11-27 06:33:06,DPDFDC_DQ_20241128_0000.WPD,41,2024-11-28 00:00:00,2024-11-29 07:00:00,49.89,2024-11-26 16:45:13,-0.703287,96
1593,2024-11-20 06:33:16,DPDFDC_DQ_20241121_0000.WPD,41,2024-11-21 00:00:00,2024-11-29 07:00:00,16.08,2024-11-26 16:45:13,-0.703287,96
1209,2024-11-22 06:33:13,DPDFDC_DQ_20241123_0000.WPD,41,2024-11-23 00:00:00,2024-11-29 07:00:00,8.21,2024-11-26 16:45:13,-0.703287,96
827,2024-11-24 06:33:08,DPDFDC_DQ_20241125_0000.WPD,41,2024-11-25 00:00:00,2024-11-29 07:15:00,67.12,2024-11-26 16:45:13,-0.703287,96
