id,savetime,filename,stationid,datatime,temperature,humidity,pressure,ws_10,wd_10,ws_30,wd_30,ws_50,wd_50,ws_70,wd_70,ws_hub,wd_hub
15,2024-11-30 00:30:33,DPDFDC_CFT_20241130_0035.WPD,41,2024-11-30 00:35:00,6.26,72.81,1051.04,4.99,1.78,5.01,1.75,5.01,1.71,5.23,1.69,5.23,1.69
17,2024-11-30 00:35:33,DPDFDC_CFT_20241130_0040.WPD,41,2024-11-30 00:40:00,6.34,70.71,1043.07,4.96,2.1,4.91,2.25,4.94,2.23,5.16,2.17,5.16,2.17
19,2024-11-30 00:40:33,DPDFDC_CFT_20241130_0045.WPD,41,2024-11-30 00:45:00,6.31,70.37,1021.47,4.75,0.69,4.74,0.71,4.72,0.73,4.99,0.69,4.99,0.69
21,2024-11-30 00:45:33,DPDFDC_CFT_20241130_0050.WPD,41,2024-11-30 00:50:00,6.38,72.63,1021.27,4.83,340.96,4.72,351.55,4.76,4.11,4.93,341.96,4.93,341.96
23,2024-11-30 00:50:33,DPDFDC_CFT_20241130_0055.WPD,41,2024-11-30 00:55:00,6.05,72.59,1021.7,4.72,0.67,4.81,0.65,4.77,0.66,4.88,0.68,4.88,0.68
25,2024-11-30 00:55:32,DPDFDC_CFT_20241130_0100.WPD,41,2024-11-30 01:00:00,6.17,71.91,1026.49,4.77,0.68,4.76,0.65,4.8,0.66,4.95,0.64,4.95,0.64
27,2024-11-30 01:00:32,DPDFDC_CFT_20241130_0105.WPD,41,2024-11-30 01:05:00,6.2,72.64,1052.05,4.63,340.73,4.71,340.28,4.62,352.71,4.84,1.19,4.84,1.19
29,2024-11-30 01:05:32,DPDFDC_CFT_20241130_0110.WPD,41,2024-11-30 01:10:00,6.05,72.37,1037.37,4.51,1.67,4.58,1.69,4.55,1.68,4.72,1.63,4.72,1.63
31,2024-11-30 01:10:32,DPDFDC_CFT_20241130_0115.WPD,41,2024-11-30 01:15:00,6.09,70.9,1032.02,4.46,1.94,4.48,1.88,4.62,1.87,4.69,1.86,4.69,1.86
33,2024-11-30 01:15:33,DPDFDC_CFT_20241130_0120.WPD,41,2024-11-30 01:20:00,6.04,72.89,1038.23,4.39,344.05,4.5,347.67,4.56,347.19,4.7,12.33,4.7,12.33
35,2024-11-30 01:20:33,DPDFDC_CFT_20241130_0125.WPD,41,2024-11-30 01:25:00,5.83,72.42,1032.16,4.57,0.01,4.61,0.01,4.62,0.01,4.82,0.01,4.82,0.01
37,2024-11-30 01:25:33,DPDFDC_CFT_20241130_0130.WPD,41,2024-11-30 01:30:00,6.0,72.76,1038.05,4.79,356.54,4.84,340.83,4.85,356.03,5.05,5.16,5.05,5.16
39,2024-11-30 01:30:33,DPDFDC_CFT_20241130_0135.WPD,41,2024-11-30 01:35:00,5.94,72.63,1061.06,4.84,355.87,4.96,12.3,4.79,354.72,5.09,2.75,5.09,2.75
41,2024-11-30 01:35:33,DPDFDC_CFT_20241130_0140.WPD,41,2024-11-30 01:40:00,5.77,73.19,1022.16,4.78,14.83,4.84,346.65,4.95,11.57,5.02,351.36,5.02,351.36
43,2024-11-30 01:40:33,DPDFDC_CFT_20241130_0145.WPD,41,2024-11-30 01:45:00,5.81,72.03,1014.16,4.74,341.88,4.66,340.91,4.8,343.43,4.77,349.86,4.77,349.86
45,2024-11-30 01:45:33,DPDFDC_CFT_20241130_0150.WPD,41,2024-11-30 01:50:00,5.8,73.1,1031.7,4.59,347.94,4.66,358.84,4.63,3.1,4.75,355.96,4.75,355.96
47,2024-11-30 01:50:33,DPDFDC_CFT_20241130_0155.WPD,41,2024-11-30 01:55:00,5.72,73.65,1019.91,4.84,11.72,4.8,358.28,4.9,5.11,5.0,348.24,5.0,348.24
49,2024-11-30 01:55:33,DPDFDC_CFT_20241130_0200.WPD,41,2024-11-30 02:00:00,5.68,73.7,997.34,4.69,1.12,4.75,1.14,4.79,1.18,4.93,1.14,4.93,1.14
51,2024-11-30 02:00:33,DPDFDC_CFT_20241130_0205.WPD,41,2024-11-30 02:05:00,5.76,71.71,1019.2,4.79,0.79,4.91,0.8,4.92,0.77,5.11,0.78,5.11,0.78
53,2024-11-30 02:05:33,DPDFDC_CFT_20241130_0210.WPD,41,2024-11-30 02:10:00,5.57,74.22,1030.79,4.96,352.49,5.17,346.86,5.12,2.83,5.26,343.6,5.26,343.6
55,2024-11-30 02:10:33,DPDFDC_CFT_20241130_0215.WPD,41,2024-11-30 02:15:00,5.72,74.26,1053.91,5.27,356.2,5.31,344.83,5.33,5.71,5.29,2.41,5.29,2.41
57,2024-11-30 02:15:33,DPDFDC_CFT_20241130_0220.WPD,41,2024-11-30 02:20:00,5.57,73.69,1032.63,5.25,0.74,5.38,0.74,5.32,0.75,5.41,0.75,5.41,0.75
59,2024-11-30 02:20:33,DPDFDC_CFT_20241130_0225.WPD,41,2024-11-30 02:25:00,5.39,75.33,1027.55,5.37,2.61,5.42,2.61,5.46,2.59,5.56,2.54,5.56,2.54
61,2024-11-30 02:25:33,DPDFDC_CFT_20241130_0230.WPD,41,2024-11-30 02:30:00,5.57,74.38,1027.52,5.36,345.69,5.53,15.36,5.49,6.2,5.64,346.48,5.64,346.48
63,2024-11-30 02:30:33,DPDFDC_CFT_20241130_0235.WPD,41,2024-11-30 02:35:00,5.51,75.02,1030.48,5.27,2.53,5.4,2.57,5.45,2.48,5.59,2.6,5.59,2.6
65,2024-11-30 02:35:33,DPDFDC_CFT_20241130_0240.WPD,41,2024-11-30 02:40:00,5.31,75.87,1021.8,5.2,2.93,5.24,2.76,5.26,2.87,5.44,2.82,5.44,2.82
67,2024-11-30 02:40:33,DPDFDC_CFT_20241130_0245.WPD,41,2024-11-30 02:45:00,5.21,74.88,1031.24,5.23,2.37,5.1,2.48,5.14,2.41,5.46,2.44,5.46,2.44
69,2024-11-30 02:45:33,DPDFDC_CFT_20241130_0250.WPD,41,2024-11-30 02:50:00,5.41,75.54,1023.0,5.04,3.47,5.22,3.53,5.08,3.41,5.34,3.43,5.34,3.43
71,2024-11-30 02:50:33,DPDFDC_CFT_20241130_0255.WPD,41,2024-11-30 02:55:00,5.22,75.68,1012.93,4.94,4.03,5.03,4.31,4.96,4.13,5.16,4.1,5.16,4.1
73,2024-11-30 02:55:33,DPDFDC_CFT_20241130_0300.WPD,41,2024-11-30 03:00:00,5.34,75.44,1048.36,4.89,10.85,4.77,356.91,4.97,1.21,5.19,345.85,5.19,345.85
75,2024-11-30 03:00:33,DPDFDC_CFT_20241130_0305.WPD,41,2024-11-30 03:05:00,5.28,74.0,1018.32,4.78,355.69,4.94,357.5,4.75,354.99,5.02,357.92,5.02,357.92
77,2024-11-30 03:05:33,DPDFDC_CFT_20241130_0310.WPD,41,2024-11-30 03:10:00,5.11,76.04,1029.11,4.68,5.07,4.79,5.02,4.83,352.41,4.93,347.81,4.93,347.81
79,2024-11-30 03:10:33,DPDFDC_CFT_20241130_0315.WPD,41,2024-11-30 03:15:00,5.28,76.77,1013.92,4.91,3.25,4.72,4.02,4.75,9.52,5.01,348.98,5.01,348.98
81,2024-11-30 03:15:33,DPDFDC_CFT_20241130_0320.WPD,41,2024-11-30 03:20:00,5.26,75.99,1029.57,4.75,342.68,4.82,357.74,4.82,1.15,5.09,341.39,5.09,341.39
83,2024-11-30 03:20:33,DPDFDC_CFT_20241130_0325.WPD,41,2024-11-30 03:25:00,5.09,73.84,1030.88,4.86,339.55,4.82,347.01,4.93,14.72,5.07,10.14,5.07,10.14
85,2024-11-30 03:25:33,DPDFDC_CFT_20241130_0330.WPD,41,2024-11-30 03:30:00,5.11,77.8,1023.28,4.94,10.85,4.9,9.59,4.81,348.38,4.98,355.4,4.98,355.4
87,2024-11-30 03:30:33,DPDFDC_CFT_20241130_0335.WPD,41,2024-11-30 03:35:00,5.11,77.86,1062.06,4.89,2.48,5.0,2.47,5.02,2.48,5.1,2.58,5.1,2.58
89,2024-11-30 03:35:33,DPDFDC_CFT_20241130_0340.WPD,41,2024-11-30 03:40:00,5.1,75.19,1023.71,4.87,2.1,4.88,2.17,4.95,2.21,5.07,2.1,5.07,2.1
91,2024-11-30 03:40:33,DPDFDC_CFT_20241130_0345.WPD,41,2024-11-30 03:45:00,5.07,77.82,1048.6,4.84,0.12,4.8,0.12,4.98,0.12,5.1,0.13,5.1,0.13
93,2024-11-30 03:45:33,DPDFDC_CFT_20241130_0350.WPD,41,2024-11-30 03:50:00,5.01,77.63,1026.41,4.82,8.14,4.83,357.43,4.89,0.92,5.11,341.97,5.11,341.97
95,2024-11-30 03:50:33,DPDFDC_CFT_20241130_0355.WPD,41,2024-11-30 03:55:00,4.85,74.91,1036.01,4.89,347.17,4.75,1.47,4.94,16.78,5.14,4.1,5.14,4.1
97,2024-11-30 03:55:34,DPDFDC_CFT_20241130_0400.WPD,41,2024-11-30 04:00:00,4.94,75.64,1032.09,4.91,2.65,5.0,2.64,4.95,2.6,5.27,2.7,5.27,2.7
99,2024-11-30 04:00:34,DPDFDC_CFT_20241130_0405.WPD,41,2024-11-30 04:05:00,4.82,77.97,1024.86,4.97,2.29,5.03,2.27,5.24,2.42,5.21,2.4,5.21,2.4
101,2024-11-30 04:05:34,DPDFDC_CFT_20241130_0410.WPD,41,2024-11-30 04:10:00,4.98,78.87,1045.45,4.86,3.08,4.85,2.99,4.95,2.95,4.97,2.98,4.97,2.98
103,2024-11-30 04:10:34,DPDFDC_CFT_20241130_0415.WPD,41,2024-11-30 04:15:00,4.8,78.46,1043.4,4.74,2.14,4.86,1.98,4.88,1.99,4.92,2.05,4.92,2.05
105,2024-11-30 04:15:34,DPDFDC_CFT_20241130_0420.WPD,41,2024-11-30 04:20:00,4.79,78.71,1014.49,4.58,3.52,4.7,350.46,4.75,356.98,4.92,343.69,4.92,343.69
107,2024-11-30 04:20:34,DPDFDC_CFT_20241130_0425.WPD,41,2024-11-30 04:25:00,4.8,79.54,995.85,4.49,12.08,4.56,5.93,4.66,9.26,4.8,359.07,4.8,359.07
109,2024-11-30 04:25:33,DPDFDC_CFT_20241130_0430.WPD,41,2024-11-30 04:30:00,4.82,76.92,1032.92,4.34,0.78,4.39,0.74,4.43,0.77,4.45,0.72,4.45,0.72
111,2024-11-30 04:30:32,DPDFDC_CFT_20241130_0435.WPD,41,2024-11-30 04:35:00,4.77,77.2,1045.61,4.37,2.51,4.39,8.58,4.51,13.78,4.6,9.49,4.6,9.49
113,2024-11-30 04:35:32,DPDFDC_CFT_20241130_0440.WPD,41,2024-11-30 04:40:00,4.79,77.97,1041.09,4.61,343.59,4.43,2.69,4.53,14.3,4.65,15.14,4.65,15.14
115,2024-11-30 04:40:32,DPDFDC_CFT_20241130_0445.WPD,41,2024-11-30 04:45:00,4.7,77.17,1020.5,4.54,2.55,4.56,2.62,4.57,2.7,4.69,2.56,4.69,2.56
117,2024-11-30 04:45:32,DPDFDC_CFT_20241130_0450.WPD,41,2024-11-30 04:50:00,4.53,77.5,1029.33,4.48,1.19,4.45,1.29,4.57,1.2,4.71,1.24,4.71,1.24
119,2024-11-30 04:50:32,DPDFDC_CFT_20241130_0455.WPD,41,2024-11-30 04:55:00,4.7,78.28,1016.53,4.23,1.5,4.42,1.5,4.41,1.52,4.45,1.42,4.45,1.42
121,2024-11-30 04:55:33,DPDFDC_CFT_20241130_0500.WPD,41,2024-11-30 05:00:00,4.55,78.69,1060.94,4.24,354.0,4.28,351.53,4.34,345.35,4.37,0.36,4.37,0.36
123,2024-11-30 05:00:33,DPDFDC_CFT_20241130_0505.WPD,41,2024-11-30 05:05:00,4.56,77.74,1013.31,4.39,353.2,4.33,9.67,4.32,1.08,4.54,6.98,4.54,6.98
125,2024-11-30 05:05:33,DPDFDC_CFT_20241130_0510.WPD,41,2024-11-30 05:10:00,4.54,77.36,1025.2,4.48,348.51,4.54,3.71,4.57,346.83,4.59,349.08,4.59,349.08
127,2024-11-30 05:10:33,DPDFDC_CFT_20241130_0515.WPD,41,2024-11-30 05:15:00,4.63,77.41,1022.26,4.64,0.2,4.7,0.21,4.6,0.2,4.88,0.22,4.88,0.22
129,2024-11-30 05:15:33,DPDFDC_CFT_20241130_0520.WPD,41,2024-11-30 05:20:00,4.67,77.28,1023.92,4.69,7.78,4.68,8.02,4.65,4.01,4.93,9.26,4.93,9.26
131,2024-11-30 05:20:33,DPDFDC_CFT_20241130_0525.WPD,41,2024-11-30 05:25:00,4.59,78.38,1026.15,4.81,343.37,4.91,353.38,4.95,355.51,5.03,12.95,5.03,12.95
133,2024-11-30 05:25:33,DPDFDC_CFT_20241130_0530.WPD,41,2024-11-30 05:30:00,4.63,79.56,1042.22,4.85,1.93,4.87,348.08,4.89,354.84,5.06,14.94,5.06,14.94
135,2024-11-30 05:30:33,DPDFDC_CFT_20241130_0535.WPD,41,2024-11-30 05:35:00,4.61,80.68,1032.29,4.94,11.58,5.0,357.72,4.95,346.65,5.18,344.26,5.18,344.26
137,2024-11-30 05:35:33,DPDFDC_CFT_20241130_0540.WPD,41,2024-11-30 05:40:00,4.55,78.82,1021.34,5.05,357.99,5.15,10.77,5.21,11.59,5.18,2.97,5.18,2.97
139,2024-11-30 05:40:33,DPDFDC_CFT_20241130_0545.WPD,41,2024-11-30 05:45:00,4.5,77.25,1032.47,5.19,11.52,5.15,337.42,5.32,3.72,5.36,8.37,5.36,8.37
141,2024-11-30 05:45:33,DPDFDC_CFT_20241130_0550.WPD,41,2024-11-30 05:50:00,4.52,77.63,1043.4,5.22,4.47,5.3,4.51,5.3,4.37,5.36,4.43,5.36,4.43
143,2024-11-30 05:50:33,DPDFDC_CFT_20241130_0555.WPD,41,2024-11-30 05:55:00,4.58,79.21,1020.61,5.21,2.58,5.18,2.39,5.41,2.36,5.6,2.53,5.6,2.53
145,2024-11-30 05:55:33,DPDFDC_CFT_20241130_0600.WPD,41,2024-11-30 06:00:00,4.54,79.14,1052.28,5.39,1.82,5.56,1.83,5.36,1.81,5.58,1.73,5.58,1.73
147,2024-11-30 06:00:32,DPDFDC_CFT_20241130_0605.WPD,41,2024-11-30 06:05:00,4.53,77.05,1037.72,5.43,3.37,5.54,3.19,5.39,3.28,5.72,3.2,5.72,3.2
149,2024-11-30 06:05:32,DPDFDC_CFT_20241130_0610.WPD,41,2024-11-30 06:10:00,4.63,79.41,1033.78,5.5,5.06,5.5,5.14,5.51,5.48,5.6,5.51,5.6,5.51
151,2024-11-30 06:10:32,DPDFDC_CFT_20241130_0615.WPD,41,2024-11-30 06:15:00,4.43,79.36,1028.2,5.45,3.63,5.53,3.67,5.65,3.76,5.65,3.65,5.65,3.65
153,2024-11-30 06:15:33,DPDFDC_CFT_20241130_0620.WPD,41,2024-11-30 06:20:00,4.41,80.28,1030.34,5.49,0.35,5.62,0.38,5.66,0.36,5.64,0.36,5.64,0.36
155,2024-11-30 06:20:33,DPDFDC_CFT_20241130_0625.WPD,41,2024-11-30 06:25:00,4.55,78.3,1027.11,5.53,1.44,5.53,1.46,5.58,1.44,5.76,1.42,5.76,1.42
157,2024-11-30 06:25:33,DPDFDC_CFT_20241130_0630.WPD,41,2024-11-30 06:30:00,4.5,79.86,999.28,5.45,1.49,5.76,1.52,5.7,1.48,5.83,1.52,5.83,1.52
159,2024-11-30 06:48:48,DPDFDC_CFT_20241130_0635.WPD,41,2024-11-30 06:35:00,4.54,79.64,1053.55,5.65,11.11,5.66,13.94,5.7,12.35,5.85,2.12,5.85,2.12
161,2024-11-30 06:49:18,DPDFDC_CFT_20241130_0640.WPD,41,2024-11-30 06:40:00,4.59,76.59,1024.29,5.43,12.72,5.54,0.99,5.62,345.48,5.71,12.01,5.71,12.01
163,2024-11-30 06:49:58,DPDFDC_CFT_20241130_0645.WPD,41,2024-11-30 06:45:00,4.61,80.08,1028.28,5.39,1.02,5.35,1.04,5.43,1.04,5.63,1.07,5.63,1.07
165,2024-11-30 06:50:28,DPDFDC_CFT_20241130_0650.WPD,41,2024-11-30 06:50:00,4.64,80.33,1015.18,5.52,13.87,5.51,11.83,5.47,343.45,5.82,356.44,5.82,356.44
167,2024-11-30 06:50:58,DPDFDC_CFT_20241130_0655.WPD,41,2024-11-30 06:55:00,4.61,79.41,1015.52,5.57,11.77,5.57,347.43,5.6,342.2,5.8,5.4,5.8,5.4
169,2024-11-30 06:55:33,DPDFDC_CFT_20241130_0700.WPD,41,2024-11-30 07:00:00,4.69,78.63,996.85,5.35,9.53,5.63,352.75,5.41,14.69,5.83,346.55,5.83,346.55
171,2024-11-30 07:00:33,DPDFDC_CFT_20241130_0705.WPD,41,2024-11-30 07:05:00,4.59,78.18,1009.4,5.32,3.13,5.49,2.97,5.67,2.97,5.75,3.14,5.75,3.14
173,2024-11-30 07:05:33,DPDFDC_CFT_20241130_0710.WPD,41,2024-11-30 07:10:00,4.75,79.16,1009.07,5.42,5.5,5.41,5.51,5.45,5.52,5.7,5.65,5.7,5.65
175,2024-11-30 07:10:33,DPDFDC_CFT_20241130_0715.WPD,41,2024-11-30 07:15:00,4.74,78.52,1053.99,5.49,1.44,5.62,1.42,5.57,1.39,5.82,1.45,5.82,1.45
177,2024-11-30 07:15:33,DPDFDC_CFT_20241130_0720.WPD,41,2024-11-30 07:20:00,4.74,78.8,1038.65,5.61,0.73,5.47,0.68,5.67,0.71,5.74,0.68,5.74,0.68
179,2024-11-30 07:20:33,DPDFDC_CFT_20241130_0725.WPD,41,2024-11-30 07:25:00,4.79,78.58,1022.72,5.45,2.2,5.42,2.07,5.47,2.09,5.69,2.17,5.69,2.17
181,2024-11-30 07:25:33,DPDFDC_CFT_20241130_0730.WPD,41,2024-11-30 07:30:00,4.75,79.74,1040.11,5.4,0.7,5.43,0.69,5.39,0.69,5.63,0.75,5.63,0.75
183,2024-11-30 07:30:34,DPDFDC_CFT_20241130_0735.WPD,41,2024-11-30 07:35:00,4.87,79.45,1017.04,5.41,354.9,5.37,11.23,5.53,353.72,5.68,356.07,5.68,356.07
185,2024-11-30 07:35:34,DPDFDC_CFT_20241130_0740.WPD,41,2024-11-30 07:40:00,5.08,78.41,1020.94,5.39,350.32,5.49,358.4,5.48,340.38,5.61,7.0,5.61,7.0
187,2024-11-30 07:40:34,DPDFDC_CFT_20241130_0745.WPD,41,2024-11-30 07:45:00,4.97,77.42,1029.67,5.23,3.3,5.33,338.75,5.24,351.15,5.54,7.5,5.54,7.5
189,2024-11-30 07:45:34,DPDFDC_CFT_20241130_0750.WPD,41,2024-11-30 07:50:00,5.16,77.76,1025.38,5.35,347.42,5.44,357.92,5.33,351.53,5.52,2.57,5.52,2.57
191,2024-11-30 07:50:33,DPDFDC_CFT_20241130_0755.WPD,41,2024-11-30 07:55:00,5.35,76.49,1030.23,5.54,5.8,5.54,346.84,5.6,352.3,5.72,356.46,5.72,356.46
193,2024-11-30 07:55:33,DPDFDC_CFT_20241130_0800.WPD,41,2024-11-30 08:00:00,5.27,75.23,1040.09,5.77,0.24,5.56,0.26,5.56,0.25,5.68,0.24,5.68,0.24
195,2024-11-30 08:00:32,DPDFDC_CFT_20241130_0805.WPD,41,2024-11-30 08:05:00,5.18,76.25,1035.26,5.65,2.26,5.64,346.74,5.87,16.13,6.01,357.41,6.01,357.41
197,2024-11-30 08:05:32,DPDFDC_CFT_20241130_0810.WPD,41,2024-11-30 08:10:00,5.71,74.98,1012.55,5.97,1.1,5.83,346.62,6.01,346.85,5.95,349.47,5.95,349.47
199,2024-11-30 08:10:32,DPDFDC_CFT_20241130_0815.WPD,41,2024-11-30 08:15:00,5.68,75.23,1010.44,5.87,349.13,5.81,0.53,5.8,15.84,6.01,354.45,6.01,354.45
201,2024-11-30 08:15:32,DPDFDC_CFT_20241130_0820.WPD,41,2024-11-30 08:20:00,5.68,75.83,1042.06,5.7,348.48,5.71,356.38,5.75,353.23,5.91,341.66,5.91,341.66
203,2024-11-30 08:20:32,DPDFDC_CFT_20241130_0825.WPD,41,2024-11-30 08:25:00,5.9,73.22,1001.34,5.78,3.38,5.7,3.35,5.67,3.43,5.97,3.25,5.97,3.25
205,2024-11-30 08:25:32,DPDFDC_CFT_20241130_0830.WPD,41,2024-11-30 08:30:00,5.93,74.18,1038.93,5.99,4.7,6.11,4.57,6.01,4.51,6.38,4.84,6.38,4.84
207,2024-11-30 08:30:32,DPDFDC_CFT_20241130_0835.WPD,41,2024-11-30 08:35:00,6.13,72.33,1029.43,5.63,358.69,5.76,357.4,5.8,7.29,5.73,343.77,5.73,343.77
209,2024-11-30 08:35:32,DPDFDC_CFT_20241130_0840.WPD,41,2024-11-30 08:40:00,6.55,71.83,1040.79,5.28,338.46,5.11,339.23,5.2,357.08,5.5,0.46,5.5,0.46
211,2024-11-30 08:40:32,DPDFDC_CFT_20241130_0845.WPD,41,2024-11-30 08:45:00,6.34,72.34,1006.98,5.02,342.37,5.23,3.4,5.21,16.68,5.3,2.74,5.3,2.74
213,2024-11-30 08:45:33,DPDFDC_CFT_20241130_0850.WPD,41,2024-11-30 08:50:00,6.56,71.0,1033.42,5.23,346.63,5.38,351.63,5.38,3.93,5.58,2.38,5.58,2.38
215,2024-11-30 08:50:33,DPDFDC_CFT_20241130_0855.WPD,41,2024-11-30 08:55:00,6.85,71.25,1020.51,4.98,347.66,4.92,339.51,5.02,351.83,5.12,0.27,5.12,0.27
217,2024-11-30 08:55:33,DPDFDC_CFT_20241130_0900.WPD,41,2024-11-30 09:00:00,6.85,70.83,1051.56,4.67,0.78,4.85,8.94,4.7,354.03,4.83,356.95,4.83,356.95
219,2024-11-30 09:00:33,DPDFDC_CFT_20241130_0905.WPD,41,2024-11-30 09:05:00,7.08,69.9,1003.52,4.75,0.62,4.85,0.63,4.82,0.6,4.92,0.63,4.92,0.63
221,2024-11-30 09:05:33,DPDFDC_CFT_20241130_0910.WPD,41,2024-11-30 09:10:00,7.32,67.28,1038.9,4.65,347.75,4.5,352.11,4.61,358.12,4.83,346.68,4.83,346.68
223,2024-11-30 09:10:33,DPDFDC_CFT_20241130_0915.WPD,41,2024-11-30 09:15:00,7.3,67.42,1040.68,4.6,0.21,4.59,0.2,4.53,0.19,4.72,0.2,4.72,0.2
225,2024-11-30 09:15:33,DPDFDC_CFT_20241130_0920.WPD,41,2024-11-30 09:20:00,7.52,66.0,1003.86,4.3,10.45,4.44,13.21,4.52,12.7,4.59,347.95,4.59,347.95
226,2024-11-30 09:20:33,DPDFDC_CFT_20241130_0925.WPD,41,2024-11-30 09:25:00,7.92,66.12,1003.22,4.33,6.39,4.33,6.78,4.46,6.64,4.63,6.41,4.63,6.41
227,2024-11-30 09:55:33,DPDFDC_CFT_20241130_1000.WPD,41,2024-11-30 10:00:00,9.06,60.75,1023.17,4.45,0.11,4.39,0.11,4.53,0.1,4.56,0.1,4.56,0.1
229,2024-11-30 10:20:33,DPDFDC_CFT_20241130_1025.WPD,41,2024-11-30 10:25:00,10.68,54.79,1038.14,4.44,340.56,4.49,352.49,4.62,359.3,4.71,9.32,4.71,9.32
231,2024-11-30 10:25:33,DPDFDC_CFT_20241130_1030.WPD,41,2024-11-30 10:30:00,10.63,55.39,1027.23,4.4,1.59,4.41,1.63,4.44,1.66,4.56,1.59,4.56,1.59
233,2024-11-30 10:30:33,DPDFDC_CFT_20241130_1035.WPD,41,2024-11-30 10:35:00,10.58,55.69,1012.88,4.23,2.62,4.25,2.7,4.29,2.63,4.42,2.53,4.42,2.53
235,2024-11-30 10:35:33,DPDFDC_CFT_20241130_1040.WPD,41,2024-11-30 10:40:00,10.87,52.56,1023.27,4.17,1.68,4.29,352.64,4.27,11.33,4.38,353.38,4.38,353.38
237,2024-11-30 10:40:33,DPDFDC_CFT_20241130_1045.WPD,41,2024-11-30 10:45:00,11.38,52.0,1015.54,4.13,12.73,4.27,7.27,4.25,350.9,4.33,340.32,4.33,340.32
239,2024-11-30 10:45:33,DPDFDC_CFT_20241130_1050.WPD,41,2024-11-30 10:50:00,11.31,53.02,1031.36,4.06,344.69,4.14,346.0,4.11,9.57,4.3,350.14,4.3,350.14
241,2024-11-30 10:50:33,DPDFDC_CFT_20241130_1055.WPD,41,2024-11-30 10:55:00,11.74,51.58,1033.6,4.06,4.12,4.12,4.16,4.08,4.19,4.22,4.05,4.22,4.05
243,2024-11-30 10:55:33,DPDFDC_CFT_20241130_1100.WPD,41,2024-11-30 11:00:00,11.41,49.99,1037.26,3.76,16.61,3.77,347.74,3.74,353.32,3.8,10.19,3.8,10.19
245,2024-11-30 11:00:33,DPDFDC_CFT_20241130_1105.WPD,41,2024-11-30 11:05:00,11.9,50.69,1046.4,3.84,352.46,3.88,15.27,3.89,353.18,4.06,348.0,4.06,348.0
247,2024-11-30 11:05:33,DPDFDC_CFT_20241130_1110.WPD,41,2024-11-30 11:10:00,12.02,49.03,1030.95,4.16,8.51,4.15,6.08,4.23,16.6,4.3,7.63,4.3,7.63
249,2024-11-30 11:10:33,DPDFDC_CFT_20241130_1115.WPD,41,2024-11-30 11:15:00,12.13,48.8,1020.24,4.42,336.25,4.34,358.32,4.46,351.36,4.6,4.55,4.6,4.55
251,2024-11-30 11:15:33,DPDFDC_CFT_20241130_1120.WPD,41,2024-11-30 11:20:00,12.39,48.27,1042.79,4.42,352.79,4.42,4.33,4.53,346.13,4.55,351.04,4.55,351.04
253,2024-11-30 11:20:33,DPDFDC_CFT_20241130_1125.WPD,41,2024-11-30 11:25:00,13.0,46.71,1009.69,4.59,355.64,4.56,343.61,4.53,343.91,4.64,341.14,4.64,341.14
255,2024-11-30 11:25:33,DPDFDC_CFT_20241130_1130.WPD,41,2024-11-30 11:30:00,12.29,46.9,1025.96,4.5,9.43,4.41,354.92,4.51,341.69,4.57,352.93,4.57,352.93
257,2024-11-30 11:30:33,DPDFDC_CFT_20241130_1135.WPD,41,2024-11-30 11:35:00,12.51,46.96,1022.42,3.96,347.28,4.1,356.13,4.03,349.41,4.17,353.5,4.17,353.5
259,2024-11-30 11:35:33,DPDFDC_CFT_20241130_1140.WPD,41,2024-11-30 11:40:00,13.14,46.32,1019.55,4.01,3.58,4.04,3.57,3.9,3.47,4.22,3.44,4.22,3.44
261,2024-11-30 11:40:33,DPDFDC_CFT_20241130_1145.WPD,41,2024-11-30 11:45:00,12.87,46.12,1057.81,4.05,7.59,4.04,0.48,4.05,7.27,4.31,4.06,4.31,4.06
263,2024-11-30 11:45:33,DPDFDC_CFT_20241130_1150.WPD,41,2024-11-30 11:50:00,13.09,46.06,1015.93,4.13,349.79,4.03,8.72,4.25,342.39,4.15,14.57,4.15,14.57
265,2024-11-30 11:50:33,DPDFDC_CFT_20241130_1155.WPD,41,2024-11-30 11:55:00,13.45,43.32,1018.89,3.99,0.04,4.13,0.04,4.19,0.04,4.23,0.04,4.23,0.04
267,2024-11-30 11:55:33,DPDFDC_CFT_20241130_1200.WPD,41,2024-11-30 12:00:00,13.3,43.5,1044.43,4.04,340.12,4.01,358.87,4.06,359.49,4.16,352.76,4.16,352.76
269,2024-11-30 12:00:32,DPDFDC_CFT_20241130_1205.WPD,41,2024-11-30 12:05:00,13.55,43.57,1033.88,3.81,0.82,3.93,0.8,3.89,0.83,4.04,0.8,4.04,0.8
271,2024-11-30 12:05:32,DPDFDC_CFT_20241130_1210.WPD,41,2024-11-30 12:10:00,13.87,42.09,1006.94,3.92,0.34,3.98,0.34,4.01,0.34,4.1,0.36,4.1,0.36
273,2024-11-30 12:10:32,DPDFDC_CFT_20241130_1215.WPD,41,2024-11-30 12:15:00,13.92,42.28,1023.68,3.8,1.06,3.81,1.06,3.84,1.0,4.04,1.0,4.04,1.0
275,2024-11-30 12:15:32,DPDFDC_CFT_20241130_1220.WPD,41,2024-11-30 12:20:00,13.57,41.91,1001.45,4.03,5.9,3.92,6.06,3.94,5.67,4.18,5.58,4.18,5.58
